SX,SY,SZ,EX,EY,EZ,Dia,Name
159900.9,246326.4,76635.1,158439.0,246326.7,76635.1,0.0,Pipe1180
181425.4,241641.2,76693.7,179041.7,241641.2,76693.7,0.0,Pipe1181
209625.4,241641.4,76693.7,207241.7,241639.4,76693.7,0.0,Pipe1182
227808.8,246326.7,76635.1,226347.0,246325.1,76635.2,0.0,Pipe1183
249360.2,241641.5,76693.7,246976.5,241639.6,76693.7,0.0,Pipe1184
267469.3,190712.4,76635.3,267458.4,192174.2,76635.4,0.0,Pipe1185
258445.8,178487.2,76693.7,256983.9,178488.9,76693.8,0.0,Pipe1186
224725.0,178486.3,76693.7,222341.3,178484.3,76693.7,0.0,Pipe1187
196656.8,173779.4,76634.9,195195.0,173779.1,76634.9,0.0,Pipe1188
190465.8,178487.0,76693.7,189003.9,178488.6,76693.8,0.0,Pipe1189
154441.3,178488.4,76693.8,156825.0,178488.4,76693.8,0.0,Pipe1190
128746.3,173781.7,76634.9,127284.5,173783.3,76634.9,0.0,Pipe1191
122565.8,178486.7,76693.7,121104.0,178488.3,76693.8,0.0,Pipe1192
88952.2,178485.7,76693.7,86568.5,178483.7,76693.7,0.0,Pipe1193
64055.0,178480.4,76693.7,62601.9,178488.0,76693.8,0.0,Pipe1194
87508.5,164694.5,76143.0,86502.0,163556.3,76162.0,90.0,Pipe1171 (1)
96379.4,164887.1,76140.8,97856.8,163059.4,76170.2,90.0,Pipe1168 (1)
155529.9,164622.6,76141.8,154434.2,163414.4,76162.0,90.0,Pipe1121 (1) (1)
164423.9,164718.2,76117.2,165789.0,162917.5,76170.2,90.0,Pipe1119 (1)
223615.6,164812.0,76138.8,222354.7,163421.5,76162.0,90.0,Pipe1115 (1) (1)
232311.3,164769.5,76141.0,233709.5,162924.7,76170.2,90.0,Pipe1117 (1)
142725.5,241156.2,74680.2,139890.8,243715.9,74646.1,90.0,Pipe1195
139890.8,243715.9,74646.1,139566.9,248919.3,74545.0,90.0,Pipe1196
104581.2,248024.2,74430.0,104111.0,248923.9,74367.9,90.0,Pipe1197
86104.6,248000.1,74350.0,84962.0,248939.5,74272.0,90.0,Pipe1198
62245.8,248307.8,74220.0,61780.7,248968.2,74156.0,90.0,Pipe1199
72740.1,248954.6,74259.9,72739.9,243319.0,74335.5,90.0,Pipe1200
72739.9,243319.0,74335.5,72733.7,242248.7,76092.1,90.0,Pipe1201
72733.7,242248.7,76092.1,72716.7,241618.9,76100.0,90.0,Pipe1201 (1)
91217.6,248934.4,74352.5,91244.1,248038.6,74363.6,90.0,Pipe1202
91244.1,248038.6,74363.6,91283.9,246773.2,76094.1,90.0,Pipe1203
91283.9,246773.2,76094.1,91299.7,246311.8,76100.0,90.0,Pipe1204
112105.2,248921.5,74456.9,112403.0,244243.8,74502.9,90.0,Pipe1205
112403.0,244243.8,74502.9,112511.8,242395.2,76090.0,90.0,Pipe1206
112511.8,242395.2,76090.0,112561.4,241599.9,76100.0,90.0,Pipe1207
141303.1,242440.6,74663.2,140610.8,242338.2,76093.1,90.0,Pipe1208
140610.8,242338.2,76093.1,140583.3,241650.2,76100.0,90.0,Pipe1209
159204.8,248921.2,74691.8,159303.0,248048.6,74702.9,90.0,Pipe1210
159303.0,248048.6,74702.9,159382.5,246785.1,76094.0,90.0,Pipe1211
159382.5,246785.1,76094.0,159394.4,246300.0,76100.0,90.0,Pipe1212
24187.6,227037.2,73407.8,25863.3,227035.4,73428.8,90.0,Pipe1213
25863.3,227035.4,73428.8,27203.0,227006.3,76000.0,90.0,Pipe1214
31303.8,204796.0,73730.3,31496.2,206581.2,73758.9,90.0,Pipe1215
31496.2,206581.2,73758.9,33218.6,206721.1,76000.0,90.0,Pipe1216
61433.9,176770.0,74269.8,58091.2,177865.8,76313.9,90.0,Pipe1217
87980.1,170456.3,74053.7,87987.9,170848.9,74200.0,90.0,Pipe1219
87987.9,170848.9,74200.0,88140.5,177651.8,76091.8,90.0,Pipe1220
88140.5,177651.8,76091.8,88174.5,178496.3,76100.0,90.0,Pipe1221
122692.5,177479.9,74949.9,121910.3,178499.0,76489.3,90.0,Pipe1222
160073.8,170456.7,74504.6,159851.1,177060.5,74616.8,90.0,Pipe1223
159851.1,177060.5,74616.8,155770.1,177682.1,76091.9,90.0,Pipe1224
155770.1,177682.1,76091.9,155735.1,178509.0,76100.0,90.0,Pipe1225
190592.5,177239.9,74907.6,189879.3,178504.5,76000.0,90.0,Pipe1226
196257.6,170455.3,74775.6,196257.6,172331.7,74799.1,90.0,Pipe1227
196257.6,172331.7,74799.1,196291.8,173286.0,76095.0,90.0,Pipe1228
196291.8,173286.0,76095.0,196297.9,173778.4,76100.0,90.0,Pipe1229
228000.7,177021.7,75068.7,223658.6,177670.7,76090.0,90.0,Pipe1230
223658.6,177670.7,76090.0,223641.9,178494.7,76100.0,90.0,Pipe1231
258847.6,177947.3,76065.4,257830.7,178490.3,76100.0,90.0,Pipe1232
258847.6,180060.7,76097.6,267971.2,183563.7,76219.9,90.0,Pipe1233
267971.2,183563.7,76219.9,267806.8,191235.2,76316.0,90.0,Pipe1234
267806.8,191235.2,76316.0,267480.9,191237.7,76320.1,90.0,Pipe1235
248168.4,248918.4,75138.0,248168.4,244187.6,75197.0,90.0,Pipe1236
248168.4,244187.6,75197.0,248168.4,242391.1,76090.0,90.0,Pipe1237
248168.4,242391.1,76090.0,248123.1,241615.0,76100.0,90.0,Pipe1238
227139.1,248918.3,75032.4,227159.4,248121.7,75042.1,90.0,Pipe1239
227159.4,248121.7,75042.1,227219.5,246769.8,76095.0,90.0,Pipe1240
227219.5,246769.8,76095.0,227232.9,246334.9,76100.0,90.0,Pipe1241
209726.4,243991.4,75006.5,209059.8,242316.8,75030.9,90.0,Pipe1242
209059.8,242316.8,75030.9,209013.6,241624.3,76000.0,90.0,Pipe1243
180667.9,248918.4,74799.0,180837.9,245628.2,74840.0,90.0,Pipe1244
180837.9,245628.2,74840.0,180910.4,242627.1,76088.0,90.0,Pipe1245
180910.4,242627.1,76088.0,180928.7,241664.5,76100.0,90.0,Pipe1246
103819.6,338671.2,74596.6,103423.9,339794.7,74746.8,90.0,Pipe1247
103423.9,339794.7,74746.8,104504.6,341153.9,75000.0,90.0,Pipe1248
128018.2,173296.4,75995.5,128037.4,173791.1,76100.0,90.0,Pipe1250
219298.8,189684.7,75260.1,225476.8,189684.7,75337.2,90.0,Pipe922 (4)
225476.8,189684.7,75337.2,228000.7,188877.1,75216.3,90.0,Pipe1251
215197.3,186567.2,76296.8,215647.7,186055.2,76300.0,90.0,Pipe930 (1)
176782.3,189237.6,75552.2,162299.9,189233.3,75242.1,90.0,Pipe943 (1)
162299.9,189233.3,75242.1,157576.8,189684.4,74884.2,90.0,Pipe1252
61174.5,224822.6,74512.9,61040.1,224783.1,76255.4,90.0,Pipe1078 (1)
209173.9,189682.0,75065.1,214318.8,189679.5,75116.4,90.0,Pipe922 (5)
147258.0,186221.4,76294.9,147742.9,186055.0,76300.0,90.0,Pipe987 (1)
141207.5,189684.4,74612.4,157576.8,189684.4,74884.2,90.0,Pipe968 (3)
127944.5,170577.5,74320.7,128018.2,173296.4,75995.5,90.0,Pipe1249 (1)
42380.1,209915.8,76285.0,43020.3,208895.0,76300.0,90.0,Pipe1144 (1)
112035.4,362465.8,75541.7,113514.6,361095.8,76300.0,90.0,Pipe1100 (1)
-201049.9,283158.0,73700.0,-209111.3,272463.9,75800.0,90.0,Pipe1108 (1)
-209111.3,272463.9,75800.0,-209348.2,272651.7,75803.8,90.0,Pipe1253
47086.0,235803.5,75634.8,52073.5,235805.5,75889.8,90.0,Pipe1161 (1)
32337.2,232991.2,74799.9,36119.9,232978.0,76150.0,90.0,Pipe1160 (1)
91760.1,233577.7,75537.0,93760.1,233578.7,76300.0,90.0,Pipe1076 (1)
162684.9,167012.3,75312.9,164423.9,164718.2,76117.2,90.0,Pipe1119 (2)
158738.2,233577.4,75662.7,161660.1,233579.0,76300.0,90.0,Pipe1067 (1)
90665.5,367206.0,74835.0,82530.2,373986.2,75800.0,90.0,Pipe1099 (1)
-199786.7,284798.6,72086.2,-201049.9,283158.0,73700.0,90.0,Pipe1108 (2)
62275.9,189663.5,74437.1,62304.1,186558.6,76314.2,90.0,Pipe1031 (1)
61433.7,177825.2,74282.7,62220.3,178187.3,74385.8,90.0,Pipe1218 (1)
62220.3,178187.3,74385.8,62820.9,178463.7,76000.0,90.0,Pipe1218 (1) (1)
